lr,train/loss,train/color_loss,train/normal_loss,train/mask_error,train/psnr,train/s_val,epoch,created_at,val/loss,val/psnr
5.00E-05,0.259826303,0.095076256,0.001123642,0.163626418,23.44634056,0.008324699,2,43:37.7,,
5.00E-05,0.254655957,0.092159301,0.001221072,0.161275566,23.79206467,0.008343791,2,44:08.6,,
5.00E-05,0.258629024,0.098150879,0.001231855,0.159246296,23.25029373,0.0083533,2,44:39.5,,
5.00E-05,0.266560107,0.104586646,0.001293117,0.160680354,22.4063797,0.0083359,2,45:10.3,,
5.00E-05,0.255343318,0.095434897,0.001192677,0.15871574,24.01984978,0.008330436,2,45:41.2,,
5.00E-05,0.25208354,0.097587101,0.001238918,0.153257519,23.01603508,0.008309259,2,46:12.0,,
5.00E-05,0.262030959,0.099874787,0.001271389,0.160884768,23.08532333,0.008309977,2,46:42.9,,
5.00E-05,0.25415349,0.091793634,0.00112303,0.161236808,24.03162384,0.008309315,2,47:13.8,,
,,,,,,,2,47:35.8,0.861740351,15.46761894
5.00E-05,0.256900609,0.101801291,0.001370103,0.15372923,23.0218277,0.008310872,2,48:06.3,,
5.00E-05,0.253901124,0.091636136,0.001223023,0.16104196,24.16885757,0.008300199,2,48:37.3,,
5.00E-05,0.269152105,0.097443581,0.001141844,0.170566678,22.59721375,0.00828345,2,49:08.1,,
5.00E-05,0.249786347,0.099176519,0.001235157,0.149374679,23.85267258,0.008298738,2,49:38.8,,
5.00E-05,0.251546383,0.090652041,0.001150802,0.159743547,24.51261139,0.00832577,2,50:09.6,,
5.00E-05,0.236311078,0.090007216,0.001198464,0.145105407,24.48062134,0.00832616,2,50:40.4,,
5.00E-05,0.259032071,0.094193548,0.001231222,0.163607314,23.66014481,0.008340047,2,51:11.2,,
5.00E-05,0.247613743,0.099860772,0.001035212,0.146717757,23.09608269,0.008348972,2,51:42.0,,
5.00E-05,0.257210135,0.10076911,0.00119543,0.155245602,22.9323597,0.008333432,2,52:12.9,,
5.00E-05,0.242718607,0.091236383,0.001155158,0.150327072,24.33842659,0.008362395,2,52:43.6,,
5.00E-05,0.253720939,0.097631872,0.001277781,0.154811278,22.79465866,0.008346492,2,53:14.5,,
5.00E-05,0.248415828,0.094954662,0.001249152,0.152212009,24.01244354,0.008333424,2,53:45.4,,
5.00E-05,0.252924621,0.096313171,0.001108435,0.155503005,23.11528015,0.008333261,2,54:16.2,,
5.00E-05,0.254508257,0.093300007,0.001222517,0.159985751,24.18997765,0.008359568,2,54:47.1,,
5.00E-05,0.245503664,0.094704337,0.00114745,0.149651885,23.92057037,0.008340882,2,55:17.9,,
5.00E-05,0.252832502,0.093030155,0.001192295,0.158610061,24.43317032,0.008329221,2,55:48.7,,
5.00E-05,0.252767205,0.093850993,0.001195451,0.157720774,23.82052422,0.008342175,2,56:19.8,,
5.00E-05,0.258639693,0.096571274,0.00114534,0.160923079,22.61842346,0.008357926,2,56:50.6,,
5.00E-05,0.256003559,0.096267879,0.001131318,0.158604354,23.29729271,0.008338755,2,57:23.6,,
5.00E-05,0.264184684,0.09489961,0.001235671,0.168049395,23.4812336,0.008308522,2,57:54.4,,
5.00E-05,0.255052835,0.096112318,0.001101827,0.157838687,23.96525574,0.008292887,2,58:25.3,,
5.00E-05,0.25845024,0.094383381,0.001233966,0.162832901,24.34227943,0.008286749,2,58:56.1,,
5.00E-05,0.262695968,0.096450873,0.001064372,0.165180713,22.85112762,0.008297274,2,59:27.1,,
5.00E-05,0.253285706,0.090582713,0.001187583,0.1615154,24.61292458,0.008275057,2,59:57.9,,
5.00E-05,0.257875293,0.096563727,0.00122684,0.160084724,23.64805412,0.008276848,2,00:28.8,,
5.00E-05,0.263986588,0.093946882,0.00131369,0.168726012,23.83358192,0.008268245,2,00:59.7,,
5.00E-05,0.253161907,0.093999751,0.001279201,0.157882974,23.91070938,0.00828526,2,01:30.7,,
5.00E-05,0.253219545,0.099085756,0.001164431,0.15296936,22.87384796,0.008264584,2,02:01.6,,
5.00E-05,0.24501048,0.098483242,0.001173815,0.145353422,23.83428192,0.008268829,2,02:32.5,,
5.00E-05,0.253171653,0.092009805,0.001170796,0.159991041,23.48288536,0.008223104,2,03:03.5,,
5.00E-05,0.26158306,0.096957646,0.00120248,0.163422942,23.00854874,0.008240847,2,03:34.4,,
5.00E-05,0.251796454,0.090300217,0.00130424,0.160191998,24.59638596,0.008250782,2,04:05.4,,
5.00E-05,0.252788424,0.09618289,0.001144721,0.15546082,24.08512115,0.008235304,2,04:36.3,,
5.00E-05,0.251036704,0.09929125,0.001147397,0.150598049,22.73935127,0.008222368,2,05:07.1,,
5.00E-05,0.250044465,0.094792165,0.001241857,0.154010445,23.75705528,0.008225366,2,05:38.1,,
5.00E-05,0.259556651,0.097388484,0.001248765,0.160919413,23.82327843,0.008230719,2,06:08.9,,
5.00E-05,0.248159409,0.096247457,0.001265462,0.150646493,23.45834923,0.008229875,2,06:39.8,,
5.00E-05,0.252344012,0.094743192,0.00119347,0.156407341,23.87684631,0.008219463,2,07:10.6,,
5.00E-05,0.255474538,0.0967694,0.001214021,0.157491118,23.59011841,0.008208922,2,07:41.6,,
5.00E-05,0.25954026,0.092170469,0.001153387,0.166216418,24.34001923,0.008200272,2,08:12.3,,
5.00E-05,0.245494723,0.088422015,0.001070259,0.156002447,24.61717606,0.008180077,2,08:43.5,,
5.00E-05,0.258234918,0.09360075,0.001374724,0.163259432,23.53726578,0.008180709,2,09:14.3,,
5.00E-05,0.241966903,0.094634496,0.001188086,0.146144316,23.27609062,0.0081801,2,09:45.2,,
5.00E-05,0.252525926,0.08835239,0.001173114,0.16300042,24.06004143,0.008162722,2,10:16.1,,
5.00E-05,0.244769841,0.096828237,0.001141466,0.146800131,23.2376442,0.008155428,2,10:46.9,,
5.00E-05,0.247417241,0.097071394,0.001271432,0.14907442,23.36548996,0.008137517,2,11:17.8,,
5.00E-05,0.256868124,0.098658226,0.001202385,0.157007501,23.39542198,0.008115432,2,11:48.7,,
5.00E-05,0.255703807,0.094970189,0.001261985,0.159471631,23.95446968,0.008133106,2,12:19.6,,
5.00E-05,0.243342385,0.090097979,0.001223844,0.152020559,24.56267929,0.00813214,2,12:50.5,,
5.00E-05,0.258121789,0.09833841,0.001183484,0.158599898,23.02384949,0.008145498,2,13:21.2,,
5.00E-05,0.255279362,0.093527853,0.001104335,0.160647184,24.08804703,0.008152299,2,13:52.1,,
5.00E-05,0.246294141,0.097727783,0.001183726,0.147382632,23.67790222,0.00815465,2,14:22.9,,
5.00E-05,0.241528615,0.090872422,0.001116681,0.149539515,24.62247467,0.008150553,2,14:53.8,,
5.00E-05,0.24045299,0.086910516,0.001090051,0.152452424,24.80488777,0.008134998,2,15:24.7,,
5.00E-05,0.24541539,0.092757203,0.001153283,0.151504904,23.66865158,0.008141716,2,15:55.5,,
5.00E-05,0.239028335,0.088405862,0.001157712,0.149464771,24.89716339,0.008134836,2,16:28.2,,
5.00E-05,0.249326065,0.102761485,0.001205646,0.145358935,22.75879097,0.008119517,2,16:59.1,,
5.00E-05,0.253304332,0.099315763,0.001266245,0.152722329,23.11809349,0.008108377,2,17:30.0,,
5.00E-05,0.245553702,0.092562005,0.00124039,0.15175131,23.66604996,0.008095782,2,18:00.8,,
5.00E-05,0.261122704,0.094127499,0.001249673,0.165745541,23.33299637,0.008094563,2,18:40.8,,
5.00E-05,0.240558445,0.101192482,0.00143157,0.137934387,23.58847427,0.008140366,2,19:11.7,,
5.00E-05,0.255103737,0.091739848,0.001150786,0.162213102,24.4481945,0.008182134,2,19:42.6,,
5.00E-05,0.252955317,0.090931453,0.001412497,0.160611361,24.05573273,0.008211784,2,20:13.4,,
5.00E-05,0.253228426,0.09867622,0.001405064,0.153147146,23.04232407,0.008200683,2,20:44.3,,
5.00E-05,0.254873246,0.10133972,0.001294974,0.152238548,23.3305912,0.008213547,2,21:15.3,,
5.00E-05,0.260209948,0.097865783,0.001309183,0.161034971,23.26080322,0.008214158,2,21:46.1,,
5.00E-05,0.257065892,0.096422769,0.001385704,0.159257427,23.84308243,0.008229173,2,22:17.0,,
5.00E-05,0.246682137,0.096570686,0.001212805,0.148898646,23.79788971,0.008219765,2,22:47.8,,
5.00E-05,0.27814126,0.101961173,0.001300316,0.174879774,23.27799797,0.008231319,2,23:18.7,,
5.00E-05,0.242065325,0.088797525,0.001319454,0.151948348,24.79311943,0.008232567,2,23:49.5,,
5.00E-05,0.243612707,0.093593195,0.00127035,0.148749158,24.01718903,0.008239373,2,24:20.4,,
5.00E-05,0.255422443,0.091276027,0.001323714,0.162822708,23.89621735,0.008237413,2,24:51.2,,
5.00E-05,0.24775064,0.091288708,0.001240131,0.155221805,24.61079597,0.00822332,2,25:22.0,,
5.00E-05,0.250648379,0.091961786,0.001269251,0.157417342,24.25333405,0.008185477,2,25:52.9,,
5.00E-05,0.255974084,0.092013553,0.001153657,0.162806883,23.72977448,0.008197328,2,26:23.8,,
5.00E-05,0.267531902,0.104570083,0.001244518,0.161717296,22.68133545,0.008215858,2,26:54.6,,
5.00E-05,0.25159061,0.097481601,0.001304949,0.152804047,23.36236954,0.008210653,2,27:25.6,,
5.00E-05,0.253920794,0.095109701,0.001186281,0.157624796,23.70009995,0.008202978,2,27:56.4,,
5.00E-05,0.259724498,0.091609314,0.001238907,0.166876271,24.29330063,0.008183331,2,28:27.3,,
5.00E-05,0.248114586,0.090241887,0.001145355,0.156727344,23.55194283,0.008185482,2,28:58.1,,
5.00E-05,0.249323964,0.097905651,0.001153182,0.150265142,23.59149933,0.008177675,2,29:29.4,,
5.00E-05,0.266119421,0.097013429,0.0012072,0.167898789,23.710495,0.008171415,2,30:00.3,,
5.00E-05,0.259269267,0.097049117,0.001337689,0.160882458,23.39881897,0.008198888,2,30:31.1,,
5.00E-05,0.262473047,0.096656524,0.001334788,0.164481729,23.84880447,0.008216982,2,31:02.0,,
5.00E-05,0.255794883,0.092328317,0.00114883,0.162317738,24.04240799,0.008255635,2,31:32.9,,
5.00E-05,0.259485304,0.094379514,0.00134309,0.163762704,23.95321846,0.008274311,2,32:03.6,,
5.00E-05,0.253470451,0.098643355,0.001368537,0.153458551,23.27136993,0.00825749,2,32:34.4,,
5.00E-05,0.265618235,0.105880551,0.001277686,0.158459991,22.15712357,0.008254423,2,33:05.4,,
5.00E-05,0.248506695,0.091600589,0.001288789,0.155617326,23.62862015,0.008245952,2,33:36.1,,
5.00E-05,0.238085896,0.088364474,0.001369116,0.148352295,24.56343079,0.008244501,2,34:06.9,,
5.00E-05,0.260123193,0.097384691,0.001186081,0.161552414,23.40529633,0.008248785,2,34:38.0,,
5.00E-05,0.251117408,0.092270926,0.001123665,0.157722816,23.9072876,0.0082332,2,35:08.8,,
5.00E-05,0.253154844,0.094759263,0.001482202,0.15691337,23.86128235,0.008235893,2,35:41.6,,
5.00E-05,0.26237303,0.094841033,0.001266289,0.166265696,23.57338905,0.008235139,2,36:12.4,,
5.00E-05,0.255705684,0.096536011,0.001258321,0.157911345,23.53567505,0.008242628,2,36:43.2,,
5.00E-05,0.258816361,0.092304379,0.001231554,0.165280446,24.55417252,0.008234754,2,37:14.1,,
5.00E-05,0.251983404,0.095440723,0.00118575,0.155356929,24.07323074,0.008242588,2,37:45.0,,
5.00E-05,0.252523363,0.098698936,0.001171925,0.152652487,22.97046852,0.008241506,2,38:15.9,,
5.00E-05,0.235752299,0.092371166,0.001162795,0.142218336,23.54637909,0.008263449,2,38:46.7,,
5.00E-05,0.255839854,0.100550748,0.001249808,0.154039308,22.62722015,0.00825999,2,39:17.5,,
5.00E-05,0.25310877,0.094433188,0.001204571,0.157471001,23.87639618,0.008250932,2,39:48.3,,
5.00E-05,0.257387817,0.095646359,0.001254087,0.160487369,23.95828247,0.008236231,2,40:19.1,,
5.00E-05,0.267766893,0.106103413,0.001199594,0.160463884,22.52474213,0.00827017,2,40:49.9,,
5.00E-05,0.259712636,0.100909904,0.001190633,0.1576121,22.87937355,0.008254835,2,41:20.6,,
5.00E-05,0.258588701,0.098923445,0.001294443,0.158370823,23.40364265,0.008242651,2,41:51.6,,
5.00E-05,0.262061,0.095807232,0.001325984,0.164927766,23.26838493,0.00825719,2,42:22.5,,
5.00E-05,0.26349631,0.096582346,0.001336152,0.165577814,23.01509476,0.008229777,2,42:53.5,,
5.00E-05,0.259376585,0.097154468,0.001278707,0.160943404,23.54417992,0.008199357,2,43:24.4,,
5.00E-05,0.250356615,0.094963595,0.001197521,0.154195502,23.9217453,0.008211056,2,43:55.3,,
5.00E-05,0.250559449,0.099956192,0.001250956,0.149352297,23.2455368,0.008211944,2,44:26.1,,
5.00E-05,0.262049645,0.087730378,0.001234358,0.173084915,24.71910095,0.00820781,2,44:57.0,,
5.00E-05,0.246133,0.092623793,0.001157832,0.152351364,23.63423347,0.008199537,2,45:27.8,,
5.00E-05,0.255154431,0.090880617,0.001185539,0.163088292,24.58454514,0.00817212,2,45:59.0,,
5.00E-05,0.262736857,0.092100196,0.001348909,0.169287741,23.90542221,0.008165727,2,46:29.8,,
5.00E-05,0.260152638,0.092971109,0.001185755,0.165995777,23.96325874,0.008178205,2,47:00.6,,
5.00E-05,0.258360535,0.092620991,0.001326348,0.164413199,23.78697586,0.008188874,2,47:31.4,,
5.00E-05,0.246766567,0.087090813,0.001248255,0.158427492,25.44347572,0.008177098,2,48:02.3,,
5.00E-05,0.255553871,0.087638706,0.001130822,0.166784346,24.58185959,0.00819297,2,48:33.1,,
5.00E-05,0.249001861,0.091975011,0.001398483,0.155628368,23.5907917,0.008185325,2,49:03.9,,
5.00E-05,0.244921148,0.092760481,0.001196045,0.150964633,23.54238129,0.008177773,2,49:34.7,,
5.00E-05,0.252695054,0.097486742,0.001227782,0.153980523,23.47460556,0.008200362,2,50:05.8,,
5.00E-05,0.251441866,0.094921321,0.00131159,0.15520896,22.9122715,0.008211327,2,50:36.6,,
5.00E-05,0.269938439,0.101174802,0.001276216,0.167487428,22.55863953,0.008208664,2,51:07.4,,
5.00E-05,0.24168101,0.091405846,0.00120674,0.14906843,24.69823837,0.008207651,2,51:38.3,,
5.00E-05,0.234198272,0.092855826,0.001151239,0.140191197,23.93728256,0.008201855,2,52:09.2,,
5.00E-05,0.241516948,0.091469511,0.00123325,0.148814186,24.10246277,0.008210543,2,52:40.0,,
5.00E-05,0.247170568,0.095156111,0.001318569,0.15069589,23.5050106,0.008212725,2,53:10.9,,
5.00E-05,0.25455457,0.096452892,0.001286947,0.156814724,23.55078125,0.008179341,2,53:41.8,,
5.00E-05,0.242122933,0.090138286,0.001191035,0.150793612,24.70525551,0.008153293,2,54:12.7,,
5.00E-05,0.246790752,0.10208974,0.001263152,0.143437862,22.4944191,0.008158209,2,54:45.4,,
5.00E-05,0.245047003,0.09191186,0.001286465,0.151848674,23.85822296,0.008147794,2,55:16.3,,
5.00E-05,0.252773345,0.095458001,0.001270921,0.156044409,23.17486191,0.008126818,2,55:47.1,,
5.00E-05,0.263485432,0.099732734,0.001255209,0.162497491,22.9881897,0.00812926,2,56:17.9,,
5.00E-05,0.263242841,0.096338049,0.001236776,0.165668026,23.86867714,0.008144111,2,56:48.8,,
5.00E-05,0.257051378,0.096232802,0.001251345,0.159567222,23.14397049,0.008135949,2,57:19.6,,
5.00E-05,0.253308296,0.102361739,0.001208419,0.149738133,22.71808815,0.008127294,2,57:50.4,,
5.00E-05,0.253617048,0.090328202,0.001364873,0.16192399,24.49032021,0.008116675,2,58:21.2,,
5.00E-05,0.249110937,0.090496153,0.001147013,0.157467768,24.66892052,0.008105865,2,58:52.0,,
5.00E-05,0.247340202,0.090930857,0.001231714,0.155177623,23.79831505,0.008106808,2,59:22.8,,
5.00E-05,0.256172091,0.097420312,0.001175912,0.157575861,23.03369141,0.008092749,2,59:53.6,,
5.00E-05,0.266925782,0.098835208,0.001186078,0.166904494,22.91185188,0.008082522,2,00:24.6,,
5.00E-05,0.254255831,0.091388658,0.001374632,0.161492556,24.07455063,0.008083994,2,00:55.4,,
5.00E-05,0.250173301,0.095841721,0.001314776,0.153016806,23.6150341,0.008083069,2,01:26.2,,
5.00E-05,0.246612698,0.092104837,0.001226006,0.153281853,24.08691216,0.008080056,2,01:57.1,,
5.00E-05,0.252462447,0.096930817,0.001133141,0.154398486,23.99682808,0.008091873,2,02:28.0,,
5.00E-05,0.259367734,0.098700792,0.001203887,0.159463063,23.2054863,0.008088039,2,02:58.7,,
5.00E-05,0.255667627,0.09756323,0.001159241,0.156945139,23.45687866,0.008090426,2,03:29.6,,
5.00E-05,0.251744598,0.09014158,0.001318633,0.160284385,23.86474991,0.008080648,2,04:00.4,,
5.00E-05,0.239587665,0.087767139,0.00116999,0.150650546,25.16448593,0.008080826,2,04:31.3,,
5.00E-05,0.259500653,0.102073751,0.001327483,0.156099424,22.80405807,0.008074767,2,05:02.1,,
5.00E-05,0.253113151,0.101015821,0.001363984,0.150733337,22.82490921,0.008093159,2,05:33.0,,
5.00E-05,0.236473501,0.091238908,0.001286461,0.143948123,24.15544891,0.008110423,2,06:03.7,,
5.00E-05,0.246909857,0.092242301,0.001275578,0.153391972,23.8990612,0.008091715,2,06:34.6,,
5.00E-05,0.255040973,0.093517818,0.001207072,0.160316095,23.59465599,0.00808724,2,07:05.4,,
5.00E-05,0.251464337,0.097139284,0.00131511,0.153009936,23.45733643,0.008094428,2,07:36.2,,
5.00E-05,0.244234651,0.09474162,0.00131258,0.14818044,23.1878643,0.008093046,2,08:07.0,,
5.00E-05,0.24606511,0.084847435,0.001323765,0.1598939,24.37507629,0.008075984,2,08:37.8,,
5.00E-05,0.243068054,0.094941176,0.001341811,0.146785066,23.56191826,0.008107249,2,09:08.5,,
5.00E-05,0.252553284,0.095224895,0.001364146,0.155964226,23.98774338,0.008106212,2,09:39.3,,
5.00E-05,0.262596846,0.095208205,0.001228662,0.166159987,23.43420219,0.008113137,2,10:18.8,,
5.00E-05,0.253035665,0.095487252,0.001290057,0.156258374,23.14855576,0.008118134,2,10:49.9,,
5.00E-05,0.247832626,0.098275803,0.001250296,0.148306534,23.53202057,0.008141498,2,11:20.8,,
5.00E-05,0.249517143,0.095227554,0.001323376,0.152966216,24.00564384,0.008157964,2,11:51.6,,
5.00E-05,0.247318685,0.091233596,0.001334931,0.154750153,23.63876724,0.008161462,2,12:22.4,,
5.00E-05,0.270414621,0.101354808,0.001251316,0.167808488,23.39665222,0.008137505,2,12:53.3,,
5.00E-05,0.267034054,0.101442263,0.001336132,0.164255649,23.13891602,0.008133063,2,13:24.1,,
5.00E-05,0.255183995,0.097211756,0.001385618,0.156586632,23.58137131,0.008137031,2,13:56.8,,
5.00E-05,0.270720005,0.100779988,0.001419893,0.168520138,23.20502281,0.008149748,2,14:27.7,,
5.00E-05,0.259763151,0.104454786,0.001303292,0.154005066,22.43757057,0.008173932,2,14:58.6,,
5.00E-05,0.264208913,0.098765112,0.00127203,0.164171785,22.69084167,0.008169611,2,15:29.3,,
5.00E-05,0.250798225,0.09499836,0.001237571,0.15456228,23.61207771,0.008149336,2,16:00.2,,
5.00E-05,0.252841026,0.092715427,0.001383403,0.158742204,24.22265244,0.008152601,2,16:31.0,,
5.00E-05,0.258442581,0.098808423,0.001274846,0.158359304,23.42467308,0.008137644,2,17:01.8,,
5.00E-05,0.248457819,0.098130852,0.001324341,0.149002627,23.61053658,0.0080903,2,17:32.7,,
5.00E-05,0.259493709,0.096108615,0.001297143,0.162087962,23.31930923,0.00807186,2,18:03.6,,
5.00E-05,0.262661517,0.092436217,0.001247223,0.16897808,23.59118652,0.00808364,2,18:34.3,,
5.00E-05,0.258845598,0.094510078,0.001378856,0.162956655,24.28492355,0.008090221,2,19:05.1,,
5.00E-05,0.253795445,0.095265493,0.001437292,0.157092676,23.60352707,0.008098274,2,19:35.9,,
5.00E-05,0.253290445,0.100168034,0.001487637,0.151634768,23.47763824,0.008093339,2,20:06.8,,
5.00E-05,0.248746037,0.090225779,0.001246276,0.157273993,24.52497292,0.008060691,2,20:37.6,,
5.00E-05,0.275863886,0.10024076,0.001361137,0.174261987,23.1358223,0.008068216,2,21:08.4,,
5.00E-05,0.253599197,0.094312929,0.001416592,0.157869682,23.42103958,0.008054337,2,21:39.2,,
5.00E-05,0.254393816,0.087918483,0.001304959,0.165170372,24.74211502,0.008061136,2,22:10.1,,
5.00E-05,0.262564659,0.103626423,0.001378457,0.157559767,22.59872627,0.00805862,2,22:41.0,,
5.00E-05,0.270785987,0.095235281,0.001224676,0.174326017,23.75248337,0.008034152,2,23:11.7,,
5.00E-05,0.240890443,0.088189699,0.001508254,0.151192486,25.01754761,0.008045972,2,23:42.6,,
5.00E-05,0.254034996,0.09527123,0.001292424,0.157471359,23.24090195,0.008016255,2,24:13.5,,
5.00E-05,0.250169396,0.090489253,0.001257299,0.158422828,24.05443001,0.00802059,2,24:44.3,,
5.00E-05,0.244670391,0.090759031,0.001222628,0.152688742,23.84187698,0.008041814,2,25:15.3,,
5.00E-05,0.258784562,0.099308372,0.001281371,0.158194825,22.90013885,0.00802628,2,25:46.2,,
5.00E-05,0.254635811,0.098229907,0.001245848,0.155160069,22.9372139,0.008016992,2,26:17.1,,
5.00E-05,0.245126173,0.088597201,0.001255165,0.15527381,23.99685097,0.008016783,2,26:47.9,,
5.00E-05,0.24580723,0.092078701,0.00131149,0.152417049,23.73459625,0.007998924,2,27:18.9,,
5.00E-05,0.253897786,0.091930397,0.001335655,0.160631731,23.91184044,0.007995774,2,27:49.7,,
5.00E-05,0.262772441,0.100340649,0.001297815,0.16113399,22.59466553,0.008012292,2,28:20.6,,
5.00E-05,0.254967451,0.092214413,0.001239568,0.161513478,24.33013153,0.008000495,2,28:51.5,,
5.00E-05,0.256738007,0.089721411,0.001303421,0.165713191,24.45579529,0.008004803,2,29:22.5,,
5.00E-05,0.256759256,0.090681382,0.001281899,0.16479598,24.62816048,0.008012827,2,29:53.3,,
5.00E-05,0.251243412,0.092602096,0.00121299,0.157428309,23.96467018,0.008015949,2,30:24.3,,
5.00E-05,0.255221128,0.102880634,0.001278058,0.151062429,22.79896736,0.008015797,2,30:55.2,,
,,,,,,,2,31:17.1,0.863462567,15.51591015
5.00E-05,0.250068814,0.096059121,0.001188637,0.152821049,22.99668884,0.007998504,2,31:47.6,,
5.00E-05,0.242054448,0.085029639,0.001144135,0.155880675,25.22258568,0.00798982,2,32:18.5,,
5.00E-05,0.263314664,0.100569881,0.001310089,0.16143468,22.85923958,0.007975915,2,32:49.3,,
5.00E-05,0.250837415,0.094427206,0.001286015,0.155124187,24.05064774,0.007983525,2,33:22.0,,
5.00E-05,0.25424844,0.096839137,0.001151657,0.156257629,23.62159538,0.007981976,2,33:53.0,,
5.00E-05,0.251912832,0.090847939,0.001058352,0.160006553,24.38590813,0.007979655,2,34:23.6,,
5.00E-05,0.247586757,0.091526277,0.001263949,0.154796526,23.38227272,0.007971779,2,34:54.4,,
5.00E-05,0.257409096,0.099237651,0.001371653,0.156799778,23.02639198,0.007975912,2,35:25.2,,
5.00E-05,0.240298986,0.0891774,0.001364677,0.149756908,24.68787956,0.007976429,2,35:56.1,,
5.00E-05,0.234644413,0.096800894,0.001370533,0.136472985,22.56918907,0.00795622,2,36:26.9,,
5.00E-05,0.253022492,0.094452359,0.001192708,0.157377437,23.48932076,0.007964635,2,36:57.7,,
5.00E-05,0.255778402,0.096173659,0.001441824,0.158162922,23.74019814,0.007963287,2,37:28.6,,
5.00E-05,0.247563034,0.093213163,0.001382188,0.152967677,23.71163177,0.007971364,2,37:59.5,,
5.00E-05,0.270037413,0.094707184,0.001265085,0.174065128,24.10493469,0.00798686,2,38:30.3,,
5.00E-05,0.250876248,0.095923908,0.001247304,0.153705046,23.73781586,0.008004746,2,39:01.2,,
5.00E-05,0.250047922,0.09550447,0.001370601,0.153172836,23.44406319,0.008003059,2,39:32.0,,
5.00E-05,0.261891007,0.089250453,0.001372279,0.171268269,24.15300369,0.008004326,2,40:02.9,,
5.00E-05,0.249905914,0.094284981,0.001258706,0.154362231,23.67984962,0.007992907,2,40:33.8,,
5.00E-05,0.242431313,0.086799979,0.001210314,0.154421017,24.21136475,0.008018519,2,41:04.6,,
5.00E-05,0.257520944,0.09220878,0.001310053,0.16400212,24.17095947,0.008014726,2,41:35.4,,
5.00E-05,0.261647671,0.099349916,0.001343416,0.160954341,23.58804893,0.008016129,2,42:06.3,,
5.00E-05,0.247582346,0.091306992,0.001184147,0.155091211,23.58931351,0.008036144,2,42:37.2,,
5.00E-05,0.260248005,0.094883271,0.001343709,0.16402103,23.76571655,0.008032034,2,43:08.1,,
5.00E-05,0.266051084,0.107127175,0.001302307,0.157621607,22.30794525,0.008023345,2,43:38.9,,
5.00E-05,0.254869938,0.093469657,0.001297267,0.160103008,23.55428314,0.008030304,2,44:09.7,,
5.00E-05,0.264815181,0.098509282,0.001225049,0.16508086,23.05544662,0.008005216,2,44:40.5,,
5.00E-05,0.250065565,0.091214709,0.001174666,0.157676175,24.37535286,0.008004776,2,45:11.4,,
5.00E-05,0.248055682,0.092063919,0.001337333,0.154654428,24.24448395,0.008008751,2,45:42.0,,
5.00E-05,0.249900818,0.092261702,0.001229186,0.156409934,24.33538437,0.0080183,2,46:12.9,,
5.00E-05,0.253137082,0.094429143,0.001236716,0.157471225,23.76903343,0.008034942,2,46:43.6,,
5.00E-05,0.267558813,0.10293933,0.001323108,0.163296357,22.55112076,0.008024868,2,47:14.4,,
5.00E-05,0.257971674,0.093101308,0.001214029,0.163656339,23.31842232,0.008027065,2,47:45.1,,
5.00E-05,0.247468233,0.094809398,0.001353874,0.15130496,23.64863586,0.008015032,2,48:15.8,,
5.00E-05,0.244834751,0.091136955,0.001228985,0.152468815,23.89417458,0.008020724,2,48:46.6,,
5.00E-05,0.261694074,0.098102443,0.001286041,0.162305579,23.15977097,0.00801356,2,49:17.4,,
5.00E-05,0.255672723,0.100078173,0.001250311,0.154344246,22.60456085,0.008008484,2,49:48.2,,
5.00E-05,0.254276514,0.094693281,0.001239411,0.158343837,23.76681519,0.00798643,2,50:19.1,,
5.00E-05,0.246826708,0.094255015,0.001460235,0.151111454,23.69803238,0.00798378,2,50:49.9,,
5.00E-05,0.23445645,0.090733796,0.001333321,0.142389327,24.36781311,0.00798381,2,51:20.7,,
5.00E-05,0.261266112,0.101164691,0.00131781,0.158783615,23.19155693,0.007969829,2,51:51.5,,
5.00E-05,0.255716503,0.100033388,0.001237706,0.15444541,23.45918655,0.007966561,2,52:24.5,,
5.00E-05,0.251767576,0.097240344,0.001204059,0.153323159,23.63809776,0.007970965,2,52:55.2,,
5.00E-05,0.251688898,0.098805606,0.001239801,0.1516435,23.26046944,0.007973767,2,53:26.0,,
5.00E-05,0.262483984,0.103525713,0.00142548,0.157532796,22.66133308,0.007962528,2,53:56.7,,
5.00E-05,0.255056679,0.0947081,0.001180296,0.159168273,23.26656342,0.007960049,2,54:27.5,,
5.00E-05,0.251286864,0.094290704,0.001112036,0.155884132,23.53021622,0.007942289,2,54:58.2,,
5.00E-05,0.2559852,0.097248517,0.001383872,0.15735282,23.13892365,0.007933028,2,55:29.0,,
5.00E-05,0.260995418,0.096975848,0.001363449,0.162656128,23.04663849,0.007938659,2,55:59.7,,
5.00E-05,0.252144158,0.091086656,0.001307548,0.15974994,23.87273026,0.007959677,2,56:30.4,,
5.00E-05,0.261829674,0.10009902,0.001379042,0.160351619,22.80405235,0.007953314,2,57:01.1,,
5.00E-05,0.254124612,0.095484592,0.001206803,0.157433212,23.41274452,0.007945775,2,57:31.8,,
5.00E-05,0.258022368,0.094923943,0.001249519,0.161848888,23.99602699,0.007964438,2,58:02.7,,
5.00E-05,0.250682771,0.098245688,0.001287676,0.151149407,22.52902794,0.007968141,2,58:33.6,,
5.00E-05,0.253409028,0.0959953,0.001287945,0.156125784,23.67909241,0.007973428,2,59:04.5,,
