lr,train/loss,train/color_loss,train/normal_loss,train/mask_error,train/sfm_depth_loss,train/psnr,train/s_val,epoch,created_at,val/loss,val/psnr
2.50E-05,0.243140236,0.182722539,0.001174688,0.035256043,0.023986971,19.88021469,0.029440109,16,2022/8/4 14:15,,
2.50E-05,0.235198438,0.182993054,0.001454175,0.030237639,0.020513559,19.3983345,0.029385086,16,2022/8/4 14:15,,
2.50E-05,0.210555837,0.161821768,0.001299627,0.029229248,0.018205192,20.5800457,0.029362572,16,2022/8/4 14:16,,
2.50E-05,0.232796878,0.17957671,0.001274488,0.031083351,0.020862348,19.79973221,0.029340878,16,2022/8/4 14:16,,
2.50E-05,0.208412766,0.161452889,0.001229273,0.03167351,0.014057097,20.57301331,0.029330863,16,2022/8/4 14:17,,
,,,,,,,,16,2022/8/4 14:17,0.367281765,16.92395782
2.50E-05,0.238448814,0.186462194,0.001257035,0.036570888,0.014158693,19.44471931,0.02928821,17,2022/8/4 14:18,,
2.50E-05,0.230358407,0.174556002,0.001494024,0.029321536,0.02498685,19.96217346,0.029265014,17,2022/8/4 14:18,,
2.50E-05,0.248562604,0.184579194,0.001438152,0.039984066,0.022561187,19.17947197,0.029232338,17,2022/8/4 14:19,,
2.50E-05,0.233583152,0.178888008,0.001673978,0.031498335,0.021522824,19.79185486,0.029188823,17,2022/8/4 14:19,,
2.50E-05,0.230743796,0.18498759,0.001560228,0.032250401,0.011945576,19.74982262,0.029149141,17,2022/8/4 14:19,,
2.50E-05,0.221019089,0.171030238,0.001600454,0.032868803,0.015519585,20.12637711,0.029096851,17,2022/8/4 14:20,,
2.50E-05,0.210661128,0.157922909,0.001412814,0.028394764,0.022930656,21.03698349,0.029040998,17,2022/8/4 14:20,,
2.50E-05,0.225839093,0.172375545,0.001187674,0.03332166,0.018954216,20.66880035,0.028985776,17,2022/8/4 14:21,,
2.50E-05,0.214175522,0.164952561,0.001461245,0.029096244,0.01866547,20.79700661,0.028920241,17,2022/8/4 14:21,,
2.50E-05,0.243333414,0.184424266,0.001318599,0.039569568,0.018020967,19.48352814,0.028892692,17,2022/8/4 14:22,,
2.50E-05,0.231912851,0.182506144,0.001354552,0.029217914,0.018834241,19.55069542,0.028853185,17,2022/8/4 14:22,,
2.50E-05,0.255057961,0.189380974,0.001302872,0.042750586,0.021623524,19.20103264,0.028870383,17,2022/8/4 14:23,,
2.50E-05,0.215002313,0.168345064,0.00131422,0.029790163,0.015552866,20.165205,0.028860018,17,2022/8/4 14:23,,
,,,,,,,,17,2022/8/4 14:24,0.371064276,16.81917763
2.50E-05,0.28125447,0.214264512,0.000409729,0.043217517,0.023362737,17.99419022,0.03223611,18,2022/8/6 6:16,,
2.50E-05,0.26028201,0.199316666,0.000489941,0.035246059,0.025229339,19.18526459,0.032311648,18,2022/8/6 6:17,,
2.50E-05,0.275504768,0.219241053,0.0003878,0.033497196,0.022378724,17.50189972,0.032384254,18,2022/8/6 6:17,,
2.50E-05,0.271196902,0.204108909,0.000575025,0.031749383,0.034763586,18.43231392,0.032474339,18,2022/8/6 6:17,,
2.50E-05,0.26559338,0.204747647,0.000395301,0.038654614,0.021795822,18.38037872,0.032595411,18,2022/8/6 6:17,,
2.50E-05,0.261006802,0.202009812,0.000579894,0.031948294,0.026468808,18.42618752,0.032721352,18,2022/8/6 6:17,,
2.50E-05,0.2551184,0.1955093,0.000434124,0.03719015,0.021984803,19.1237545,0.032755293,18,2022/8/6 6:18,,
2.50E-05,0.259135425,0.198220491,0.000601402,0.036897551,0.023415996,18.72684669,0.03280963,18,2022/8/6 6:18,,
2.50E-05,0.258543402,0.191104695,0.000442507,0.040964451,0.026031742,19.17802811,0.032846533,18,2022/8/6 6:18,,
2.50E-05,0.236284629,0.182614595,0.00054085,0.029593701,0.023535479,19.82061768,0.032915216,18,2022/8/6 6:18,,
2.50E-05,0.252150625,0.186552197,0.000638494,0.037873667,0.027086252,19.44963455,0.032959223,18,2022/8/6 6:19,,
2.50E-05,0.250579387,0.195491165,0.000418581,0.025948066,0.028721569,19.03903198,0.03296198,18,2022/8/6 6:19,,
2.50E-05,0.264117777,0.204974934,0.000360314,0.036093738,0.0226888,18.2425518,0.032964528,18,2022/8/6 6:19,,
,,,,,,,,18,2022/8/6 6:19,0.35895884,17.18278122
2.50E-05,0.255976647,0.199858665,0.000466863,0.034715556,0.020935562,19.08648872,0.033017218,19,2022/8/6 6:19,,
2.50E-05,0.24615398,0.192424223,0.000459128,0.035676416,0.017594211,19.16824722,0.033039536,19,2022/8/6 6:20,,
2.50E-05,0.251336277,0.190923527,0.000563519,0.034854498,0.024994744,19.11351013,0.033070214,19,2022/8/6 6:20,,
2.50E-05,0.243975639,0.190888107,0.000363218,0.029994735,0.022729574,19.08311653,0.033061426,19,2022/8/6 6:20,,
2.50E-05,0.258547306,0.186099321,0.000441964,0.036065936,0.035940077,19.41373634,0.033120438,19,2022/8/6 6:20,,
2.50E-05,0.263781011,0.20573844,0.00048903,0.034820523,0.022733008,18.40158081,0.033176456,19,2022/8/6 6:21,,
2.50E-05,0.278847635,0.211254224,0.000529722,0.042137899,0.024925804,18.076931,0.033172287,19,2022/8/6 6:21,,
2.50E-05,0.249798104,0.194416434,0.000669551,0.029073859,0.025638247,19.09880257,0.033212233,19,2022/8/6 6:21,,
2.50E-05,0.256473958,0.190347672,0.000507019,0.038280796,0.027338484,19.3671875,0.033258915,19,2022/8/6 6:21,,
2.50E-05,0.23427704,0.173855171,0.000466408,0.034540426,0.025415031,19.75950432,0.033183713,19,2022/8/6 6:21,,
2.50E-05,0.244582534,0.177940995,0.000478579,0.040254585,0.025908379,19.38463593,0.033187896,19,2022/8/6 6:22,,
2.50E-05,0.247078881,0.197764054,0.000448907,0.028643072,0.020222845,19.13306808,0.03322712,19,2022/8/6 6:22,,
,,,,,,,,19,2022/8/6 6:22,0.342655897,17.38541794
2.50E-05,0.253114104,0.19586198,0.000534081,0.027178643,0.029539391,18.80994034,0.03322465,20,2022/8/6 6:22,,
2.50E-05,0.257731587,0.196684092,0.00037195,0.038271919,0.022403637,19.1663723,0.033237837,20,2022/8/6 6:23,,
2.50E-05,0.244176522,0.182423979,0.000587256,0.034192368,0.026972923,19.63823509,0.033241596,20,2022/8/6 6:23,,
2.50E-05,0.249909863,0.188236564,0.000464438,0.036009453,0.025199404,19.1596508,0.033311412,20,2022/8/6 6:23,,
2.50E-05,0.234447166,0.187024176,0.000483366,0.029928703,0.017010931,18.89935303,0.03333756,20,2022/8/6 6:23,,
2.50E-05,0.262309223,0.196455479,0.000398362,0.033873983,0.031581406,19.05853271,0.033326779,20,2022/8/6 6:24,,
2.50E-05,0.255208343,0.189509884,0.000476482,0.032022569,0.033199426,19.13978386,0.033264644,20,2022/8/6 6:24,,
2.50E-05,0.234067604,0.173186228,0.000486082,0.039261591,0.0211337,20.11317062,0.033189915,20,2022/8/6 6:24,,
2.50E-05,0.250352949,0.196990356,0.000484023,0.032560039,0.020318534,18.54353142,0.033242624,20,2022/8/6 6:24,,
2.50E-05,0.250384539,0.193648562,0.000523029,0.035000909,0.021212045,19.04097748,0.033251479,20,2022/8/6 6:24,,
2.50E-05,0.241559029,0.191347167,0.000467448,0.026467433,0.023276992,18.97779655,0.033240668,20,2022/8/6 6:25,,
2.50E-05,0.273839146,0.211316183,0.000480979,0.040571146,0.021470847,18.03837967,0.033222508,20,2022/8/6 6:25,,
2.50E-05,0.258045793,0.202656195,0.000551679,0.031253364,0.023584541,18.3006897,0.033235092,20,2022/8/6 6:25,,
,,,,,,,,20,2022/8/6 6:25,0.342860281,17.42535019
2.50E-05,0.253440827,0.196802363,0.000490692,0.0291161,0.027031666,18.66792107,0.033210658,21,2022/8/6 6:26,,
2.50E-05,0.231479988,0.183900058,0.000518133,0.026224142,0.020837661,19.3312664,0.033280008,21,2022/8/6 6:26,,
2.50E-05,0.23293139,0.186658144,0.0004233,0.03021929,0.015630662,19.54563522,0.033262152,21,2022/8/6 6:26,,
2.50E-05,0.232147828,0.167879239,0.000447541,0.029425863,0.034395188,20.45629692,0.033232119,21,2022/8/6 6:26,,
2.50E-05,0.248308495,0.194847986,0.000457358,0.028280914,0.024722237,18.79763222,0.033200614,21,2022/8/6 6:26,,
2.50E-05,0.223163798,0.17596598,0.00054438,0.025957329,0.020696105,20.04805756,0.033210274,21,2022/8/6 6:27,,
2.50E-05,0.258666337,0.193271592,0.000588154,0.036492813,0.028313791,18.87734222,0.033190276,21,2022/8/6 6:27,,
2.50E-05,0.263566673,0.196556151,0.000558272,0.031581681,0.034870569,18.40331078,0.033097249,21,2022/8/6 6:27,,
2.50E-05,0.252757818,0.189892113,0.000593103,0.033240501,0.029032124,18.99730301,0.033115212,21,2022/8/6 6:27,,
2.50E-05,0.243905216,0.179878578,0.000564569,0.035192933,0.028269133,19.30179214,0.033090215,21,2022/8/6 6:28,,
2.50E-05,0.264858931,0.201264903,0.000542074,0.039000582,0.024051361,18.24254608,0.033114865,21,2022/8/6 6:28,,
2.50E-05,0.244824156,0.181480959,0.000535543,0.035113748,0.027693897,19.57796288,0.033117998,21,2022/8/6 6:28,,
,,,,,,,,21,2022/8/6 6:28,0.344670504,17.28586769
2.50E-05,0.249716491,0.182700381,0.000517802,0.035384025,0.031114286,19.09475708,0.03305858,22,2022/8/6 6:28,,
2.50E-05,0.244452193,0.188805506,0.000599151,0.031687263,0.023360288,19.03051949,0.03302547,22,2022/8/6 6:29,,
2.50E-05,0.237892717,0.181210026,0.000602326,0.036985483,0.01909489,19.63257027,0.032989994,22,2022/8/6 6:29,,
2.50E-05,0.259626478,0.201946288,0.000445414,0.035699997,0.021534774,18.64334297,0.032938384,22,2022/8/6 6:29,,
2.50E-05,0.235450163,0.188230947,0.00056067,0.032906327,0.013752222,19.29432297,0.032892942,22,2022/8/6 6:29,,
2.50E-05,0.257399291,0.184110656,0.00053107,0.034528039,0.038229518,19.89601135,0.032846887,22,2022/8/6 6:30,,
2.50E-05,0.244691908,0.182435572,0.000646364,0.031054515,0.030555457,19.45020294,0.032814745,22,2022/8/6 6:30,,
2.50E-05,0.257133245,0.194057912,0.0004979,0.037280113,0.025297327,18.92813301,0.032789648,22,2022/8/6 6:30,,
2.50E-05,0.257457823,0.197176248,0.000648948,0.040367797,0.019264836,18.72986031,0.032805853,22,2022/8/6 6:30,,
2.50E-05,0.234306261,0.175161824,0.000542172,0.034571841,0.024030413,20.17113686,0.032740772,22,2022/8/6 6:30,,
2.50E-05,0.241173029,0.188572139,0.00048434,0.03467283,0.017443728,18.9303112,0.032695714,22,2022/8/6 6:31,,
2.50E-05,0.256369054,0.200037688,0.000469111,0.030946752,0.024915511,18.41876793,0.03265515,22,2022/8/6 6:31,,
2.50E-05,0.226469979,0.169100896,0.000491437,0.03092554,0.025952104,20.01377106,0.032631204,22,2022/8/6 6:31,,
,,,,,,,,22,2022/8/6 6:31,0.349357069,17.27344704
2.50E-05,0.235154778,0.181227669,0.000443194,0.033195123,0.020288797,19.49472046,0.03268062,23,2022/8/6 6:32,,
2.50E-05,0.244496644,0.189545453,0.00054203,0.035384297,0.019024871,18.98547173,0.03266177,23,2022/8/6 6:32,,
2.50E-05,0.251573026,0.186491698,0.000541223,0.032621603,0.031918492,19.33347511,0.032671046,23,2022/8/6 6:32,,
2.50E-05,0.232737154,0.177591637,0.000645123,0.028061677,0.026438726,19.62008858,0.032685537,23,2022/8/6 6:32,,
2.50E-05,0.240534812,0.182162136,0.000553031,0.029045224,0.02877442,19.79629898,0.032729894,23,2022/8/6 6:33,,
2.50E-05,0.263299555,0.194347635,0.000576734,0.033336021,0.035039153,18.69626236,0.032703277,23,2022/8/6 6:33,,
2.50E-05,0.230707809,0.177724764,0.000589623,0.030533522,0.021859903,19.37439919,0.032710392,23,2022/8/6 6:33,,
2.50E-05,0.245209485,0.187269628,0.000564831,0.031696111,0.025678912,19.17807007,0.032727528,23,2022/8/6 6:33,,
2.50E-05,0.239204764,0.17432785,0.000580245,0.038533568,0.025763093,20.17008972,0.032709625,23,2022/8/6 6:33,,
2.50E-05,0.251081854,0.183566615,0.000536797,0.031569313,0.035409119,19.29919434,0.032718234,23,2022/8/6 6:34,,
2.50E-05,0.251058191,0.188680425,0.000580737,0.042284291,0.019512728,19.16452599,0.032683555,23,2022/8/6 6:34,,
2.50E-05,0.226000786,0.164069802,0.000563234,0.025547838,0.035819925,20.51021576,0.032674018,23,2022/8/6 6:34,,
,,,,,,,,23,2022/8/6 6:34,0.333583951,17.59360504
2.50E-05,0.247015953,0.185192317,0.000650409,0.038556971,0.022616262,19.17272949,0.032692548,24,2022/8/6 6:35,,
2.50E-05,0.217909068,0.168330923,0.000731302,0.029356083,0.019490771,20.23001099,0.032739468,24,2022/8/6 6:35,,
2.50E-05,0.236422881,0.18280828,0.000541031,0.029953768,0.023119813,19.56579208,0.032766715,24,2022/8/6 6:35,,
2.50E-05,0.254719764,0.19721511,0.000702076,0.035766851,0.021035707,18.51667595,0.032811493,24,2022/8/6 6:35,,
2.50E-05,0.246973395,0.190138087,0.000641305,0.036269911,0.019924104,18.90667152,0.032895055,24,2022/8/6 6:35,,
2.50E-05,0.24461256,0.184060767,0.000563346,0.031831939,0.028156525,19.04866028,0.032860577,24,2022/8/6 6:36,,
2.50E-05,0.241970912,0.181450799,0.000676925,0.027920157,0.031923026,19.38842392,0.032871149,24,2022/8/6 6:36,,
2.50E-05,0.251928896,0.193778455,0.000495103,0.036008768,0.021646565,18.73996925,0.03285417,24,2022/8/6 6:36,,
2.50E-05,0.228094965,0.180720061,0.000478679,0.029523065,0.017373161,19.33629608,0.032822944,24,2022/8/6 6:36,,
2.50E-05,0.254181117,0.195536613,0.000567667,0.032168657,0.025908163,18.46297836,0.032758839,24,2022/8/6 6:37,,
2.50E-05,0.257402658,0.197954908,0.00049912,0.038027387,0.02092126,18.67806244,0.032773308,24,2022/8/6 6:37,,
2.50E-05,0.241712764,0.185885966,0.000659846,0.033045135,0.0221218,19.0267601,0.032825623,24,2022/8/6 6:37,,
2.50E-05,0.232707709,0.174035445,0.000598401,0.034707092,0.023366781,19.70060539,0.032827009,24,2022/8/6 6:39,,
,,,,,,,,24,2022/8/6 6:39,0.34928897,17.22987556
2.50E-05,0.198450834,0.151173666,0.001935495,0.029571036,0.015770636,21.06735992,0.032169167,25,2022/8/6 6:40,,
2.50E-05,0.207201406,0.165236577,0.001945555,0.02722902,0.01279025,20.02777481,0.031710785,25,2022/8/6 6:40,,
2.50E-05,0.207099363,0.159770653,0.001920429,0.028155914,0.017252371,21.11343765,0.031329375,25,2022/8/6 6:40,,
2.50E-05,0.210588053,0.163567975,0.002063028,0.028785149,0.016171902,20.15789032,0.03097802,25,2022/8/6 6:41,,
2.50E-05,0.218412071,0.172054738,0.002034002,0.024877382,0.019445939,20.03879929,0.030735651,25,2022/8/6 6:41,,
2.50E-05,0.222787604,0.176787391,0.001964935,0.029064018,0.014971256,19.88592529,0.030510448,25,2022/8/6 6:41,,
2.50E-05,0.205979064,0.154970735,0.002226643,0.03357039,0.015211304,21.48921776,0.030289521,25,2022/8/6 6:41,,
2.50E-05,0.234903052,0.174887255,0.002192266,0.033714607,0.024108915,19.72524071,0.030079454,25,2022/8/6 6:42,,
2.50E-05,0.223282099,0.175971985,0.002372896,0.033252582,0.011684636,19.69221878,0.029873565,25,2022/8/6 6:42,,
2.50E-05,0.209103525,0.163669899,0.002058805,0.025962014,0.017412812,20.22799301,0.029643869,25,2022/8/6 6:42,,
2.50E-05,0.234056085,0.18075788,0.001847707,0.030590653,0.020859858,19.31864738,0.029465407,25,2022/8/6 6:43,,
2.50E-05,0.222412109,0.174766332,0.001891287,0.030684834,0.015069664,20.01976395,0.029280182,25,2022/8/6 6:43,,
,,,,,,,,25,2022/8/6 6:43,0.365147263,17.0033474
2.50E-05,0.224603996,0.175769255,0.001779016,0.028800413,0.01825531,19.48518372,0.02917413,26,2022/8/6 6:43,,
2.50E-05,0.214318976,0.161613464,0.001713329,0.035436872,0.015555307,20.27843285,0.029103301,26,2022/8/6 6:44,,
2.50E-05,0.207624435,0.16332081,0.001524852,0.023125362,0.019653406,20.4919548,0.028955882,26,2022/8/6 6:44,,
2.50E-05,0.200691864,0.162163153,0.001920174,0.023616025,0.012992503,20.38076019,0.028822059,26,2022/8/6 6:44,,
2.50E-05,0.192567855,0.152746335,0.001793607,0.023919972,0.014107944,20.67204666,0.028706094,26,2022/8/6 6:45,,
2.50E-05,0.221625119,0.16924116,0.002201951,0.032443345,0.017738672,20.00310135,0.02856138,26,2022/8/6 6:45,,
2.50E-05,0.212723717,0.160942987,0.00220952,0.033697654,0.015873572,20.7790966,0.028493991,26,2022/8/6 6:45,,
2.50E-05,0.219393268,0.171902388,0.001899686,0.032152876,0.013438317,19.76362419,0.028364224,26,2022/8/6 6:46,,
2.50E-05,0.217227727,0.166045129,0.001974399,0.029475216,0.019732986,20.02032471,0.028281234,26,2022/8/6 6:46,,
2.50E-05,0.205996275,0.16055724,0.001982783,0.027294148,0.016162105,20.28772736,0.028161272,26,2022/8/6 6:46,,
2.50E-05,0.205104366,0.157054946,0.001890442,0.033349097,0.012809887,20.92008972,0.028110091,26,2022/8/6 6:46,,
2.50E-05,0.211144134,0.165978238,0.0020175,0.03046352,0.012684879,20.13797569,0.02799331,26,2022/8/6 6:47,,
2.50E-05,0.232864246,0.180538774,0.002058195,0.033780675,0.016486606,19.88458443,0.027908936,26,2022/8/6 6:47,,
,,,,,,,,26,2022/8/6 6:47,0.378876239,16.72417259
2.50E-05,0.234859392,0.183650255,0.002036355,0.031030102,0.018142683,19.06699944,0.027811168,27,2022/8/6 6:48,,
2.50E-05,0.195683762,0.14948,0.001739112,0.028325884,0.01613876,21.33256531,0.027713697,27,2022/8/6 6:48,,
2.50E-05,0.207890391,0.162769288,0.002457136,0.028124316,0.014539641,20.45077896,0.027607586,27,2022/8/6 6:48,,
2.50E-05,0.195067659,0.154588044,0.002094223,0.022002403,0.016382987,20.5145607,0.027519224,27,2022/8/6 6:48,,
2.50E-05,0.216976777,0.172700018,0.001900746,0.030600334,0.011775676,19.47056007,0.027464315,27,2022/8/6 6:49,,
2.50E-05,0.219142139,0.17236039,0.001901319,0.03252935,0.012351086,19.5345459,0.027405363,27,2022/8/6 6:49,,
2.50E-05,0.209561437,0.160390452,0.002042644,0.032696143,0.014432189,20.20838165,0.027363617,27,2022/8/6 6:49,,
2.50E-05,0.201425329,0.161653027,0.001903135,0.025864551,0.012004609,20.1801033,0.027322982,27,2022/8/6 6:50,,
2.50E-05,0.222445488,0.172578529,0.00138348,0.034324512,0.014158964,19.67268753,0.027229559,27,2022/8/6 6:50,,
2.50E-05,0.19699052,0.153355196,0.001810898,0.023568949,0.018255493,20.77105331,0.027156193,27,2022/8/6 6:50,,
2.50E-05,0.242812574,0.179071799,0.00181726,0.034433011,0.027490506,19.86950302,0.027144579,27,2022/8/6 6:50,,
2.50E-05,0.213525459,0.171682268,0.002004001,0.028663883,0.011175303,20.06415176,0.027101995,27,2022/8/6 6:51,,
,,,,,,,,27,2022/8/6 6:51,0.368667543,16.8958683
2.50E-05,0.201537803,0.154310167,0.001941548,0.028200207,0.017085886,20.58636093,0.02704961,28,2022/8/6 6:51,,
2.50E-05,0.206834167,0.163841426,0.002563418,0.028433433,0.011995895,20.15662956,0.026968835,28,2022/8/6 6:52,,
2.50E-05,0.217649683,0.172831908,0.001761023,0.033572894,0.009483865,19.34857178,0.026887568,28,2022/8/6 6:52,,
2.50E-05,0.215754285,0.163729772,0.001746132,0.036165148,0.014113239,20.05380821,0.026821518,28,2022/8/6 6:52,,
2.50E-05,0.212963566,0.166789457,0.00201913,0.029340506,0.014814469,20.32361984,0.026772387,28,2022/8/6 6:53,,
2.50E-05,0.207706377,0.154392347,0.001832347,0.030406121,0.021075558,20.52289963,0.026706023,28,2022/8/6 6:53,,
2.50E-05,0.21341756,0.165924966,0.001877457,0.030115221,0.015499922,19.98359108,0.026701994,28,2022/8/6 6:53,,
2.50E-05,0.22300218,0.174532533,0.0021648,0.033619866,0.012684981,19.64860725,0.026673431,28,2022/8/6 6:53,,
2.50E-05,0.21793744,0.170317754,0.001537812,0.031763222,0.014318642,19.83007622,0.026673,28,2022/8/6 6:54,,
2.50E-05,0.199095845,0.152599737,0.00197278,0.028841048,0.015682278,20.89561653,0.02664395,28,2022/8/6 6:54,,
2.50E-05,0.20269385,0.160364926,0.001795956,0.02541749,0.015115469,20.26843262,0.026597429,28,2022/8/6 6:54,,
2.50E-05,0.200388446,0.158322856,0.00165376,0.028776979,0.011634858,20.93613434,0.026551632,28,2022/8/6 6:55,,
2.50E-05,0.201103568,0.154323757,0.002028212,0.03207355,0.012678057,20.80442047,0.026563231,28,2022/8/6 6:55,,
,,,,,,,,28,2022/8/6 6:55,0.369190544,16.96564102
2.50E-05,0.20580478,0.159359828,0.001651577,0.0267774,0.018015975,20.3561821,0.026527999,29,2022/8/6 6:55,,
2.50E-05,0.186198607,0.146951258,0.001832245,0.026007725,0.011407373,21.49538803,0.026480636,29,2022/8/6 6:56,,
2.50E-05,0.200380743,0.156233504,0.001739105,0.029204005,0.01320413,20.35784721,0.026452003,29,2022/8/6 6:56,,
2.50E-05,0.211514831,0.151998803,0.001570595,0.029308824,0.028636608,20.80549049,0.026368314,29,2022/8/6 6:56,,
2.50E-05,0.202108994,0.158529624,0.001946214,0.025449162,0.016184004,20.82289886,0.026342044,29,2022/8/6 6:57,,
2.50E-05,0.203776985,0.155020833,0.002024396,0.033644095,0.013087654,20.71515846,0.0263381,29,2022/8/6 6:57,,
2.50E-05,0.223530143,0.173237711,0.001682301,0.035074234,0.013535901,19.18937683,0.026292613,29,2022/8/6 6:57,,
2.50E-05,0.208028436,0.164297983,0.001946372,0.028476739,0.013307326,20.54665756,0.026271543,29,2022/8/6 6:58,,
2.50E-05,0.21401462,0.16480124,0.001799578,0.029867357,0.017546451,20.01347351,0.026252108,29,2022/8/6 6:58,,
2.50E-05,0.188170269,0.147789076,0.001980561,0.025030864,0.013369769,21.35974884,0.026202247,29,2022/8/6 6:58,,
2.50E-05,0.208945468,0.161397681,0.001950172,0.031668421,0.013929185,20.28499985,0.02616906,29,2022/8/6 6:58,,
2.50E-05,0.199770108,0.155300796,0.001650398,0.030851221,0.011967703,20.38340378,0.026145292,29,2022/8/6 6:59,,
,,,,,,,,29,2022/8/6 6:59,0.376191348,16.72692108
2.50E-05,0.204878911,0.158868611,0.001732263,0.034062061,0.010215989,20.04138947,0.026120905,30,2022/8/6 6:59,,
2.50E-05,0.200519979,0.158751756,0.001735883,0.028721182,0.011311151,20.03612137,0.026083617,30,2022/8/6 7:00,,
2.50E-05,0.197854936,0.156096369,0.001846453,0.029176841,0.010735272,20.3599472,0.02603416,30,2022/8/6 7:00,,
2.50E-05,0.198476478,0.152867913,0.001899497,0.029208288,0.014500788,20.55049706,0.026014138,30,2022/8/6 7:00,,
2.50E-05,0.189865172,0.146848246,0.002014854,0.02632669,0.014675378,20.88226318,0.026011052,30,2022/8/6 7:00,,
2.50E-05,0.205131993,0.158316314,0.001798138,0.030334091,0.014683451,20.02492142,0.025986014,30,2022/8/6 7:01,,
2.50E-05,0.192974478,0.151710838,0.001517415,0.027814511,0.011931724,20.86492729,0.025967391,30,2022/8/6 7:01,,
2.50E-05,0.217581943,0.17344363,0.001721337,0.034303699,0.008113279,19.61282921,0.025943147,30,2022/8/6 7:01,,
2.50E-05,0.178727657,0.136955753,0.001884291,0.028563177,0.011324428,21.52057838,0.025914486,30,2022/8/6 7:02,,
2.50E-05,0.201567635,0.165457398,0.001723341,0.024775561,0.009611345,19.79490471,0.025913488,30,2022/8/6 7:02,,
2.50E-05,0.208081394,0.168649361,0.001662389,0.023439445,0.014330207,19.77674103,0.025887674,30,2022/8/6 7:02,,
2.50E-05,0.193295971,0.149246827,0.001861971,0.028814111,0.013373059,21.08835983,0.025854833,30,2022/8/6 7:02,,
2.50E-05,0.191138044,0.150484025,0.002091613,0.02753205,0.01103034,21.0294075,0.025817517,30,2022/8/6 7:03,,
,,,,,,,,30,2022/8/6 7:03,0.374952912,16.76245308
2.50E-05,0.206209674,0.161102206,0.001880891,0.03305563,0.010170953,19.83390808,0.025783438,31,2022/8/6 7:03,,
2.50E-05,0.212649062,0.169646949,0.001358308,0.031244993,0.010398799,19.44937897,0.025779665,31,2022/8/6 7:04,,
2.50E-05,0.19648093,0.157744825,0.002084297,0.023346629,0.01330518,20.55800247,0.025768468,31,2022/8/6 7:04,,
2.50E-05,0.196759239,0.150440305,0.001874079,0.025861243,0.018583605,21.03751755,0.025776947,31,2022/8/6 7:04,,
2.50E-05,0.202074334,0.154575422,0.001675926,0.029168522,0.016654482,20.89306259,0.025748663,31,2022/8/6 7:05,,
2.50E-05,0.204639241,0.164089397,0.001673163,0.028588755,0.010287924,20.06507492,0.025726242,31,2022/8/6 7:05,,
2.50E-05,0.197312996,0.156071782,0.001895946,0.029889781,0.009455488,21.33956146,0.025692934,31,2022/8/6 7:05,,
2.50E-05,0.212007374,0.161376879,0.001475245,0.031780008,0.017375249,19.97700882,0.025669666,31,2022/8/6 7:05,,
2.50E-05,0.192232013,0.151053116,0.001848976,0.028970717,0.0103592,20.50852966,0.025638917,31,2022/8/6 7:06,,
2.50E-05,0.185469925,0.141014382,0.001793737,0.027965633,0.014696169,21.75488663,0.025612898,31,2022/8/6 7:06,,
2.50E-05,0.208117738,0.156440854,0.002319349,0.028666807,0.020690722,21.06680679,0.025586547,31,2022/8/6 7:06,,
2.50E-05,0.211467639,0.172380805,0.001778481,0.027377708,0.009930635,19.94644165,0.025583481,31,2022/8/6 7:07,,
,,,,,,,,31,2022/8/6 7:07,0.379378736,16.65228653
2.50E-05,0.184306413,0.148880482,0.00194554,0.024696138,0.008784256,20.74435425,0.025536491,32,2022/8/6 7:07,,
2.50E-05,0.196015447,0.150123581,0.001787945,0.03317311,0.010930805,20.84572029,0.025506157,32,2022/8/6 7:07,,
2.50E-05,0.195665821,0.149058402,0.00171943,0.032216806,0.012671187,21.37810707,0.025480751,32,2022/8/6 7:08,,
2.50E-05,0.197737515,0.148538589,0.001716973,0.032161817,0.015320139,21.12978172,0.025476357,32,2022/8/6 7:08,,
2.50E-05,0.203891143,0.159339309,0.001743567,0.031217754,0.011590505,20.31449318,0.025442142,32,2022/8/6 7:08,,
2.50E-05,0.191971257,0.150292128,0.001570478,0.026198134,0.013910516,21.09333229,0.025405586,32,2022/8/6 7:09,,
2.50E-05,0.205647692,0.163713336,0.001980051,0.029226204,0.010728101,19.3968029,0.025418593,32,2022/8/6 7:09,,
2.50E-05,0.203027919,0.159484923,0.001817372,0.03141949,0.01030614,20.23934174,0.025399141,32,2022/8/6 7:09,,
2.50E-05,0.212751329,0.171475798,0.001515333,0.028932853,0.010827345,19.58064651,0.025372732,32,2022/8/6 7:09,,
2.50E-05,0.203856915,0.160575926,0.00168314,0.028092399,0.013505451,20.11862946,0.025336191,32,2022/8/6 7:10,,
2.50E-05,0.199157327,0.152738109,0.001817366,0.033837166,0.010764693,20.30817986,0.025297249,32,2022/8/6 7:10,,
2.50E-05,0.195503831,0.152764365,0.001805101,0.027156953,0.013777417,20.82522583,0.025275894,32,2022/8/6 7:10,,
2.50E-05,0.196684405,0.155810803,0.002105231,0.026522374,0.012245995,20.7968502,0.025288926,32,2022/8/6 7:13,,
,,,,,,,,32,2022/8/6 7:13,0.363393635,17.00728798
2.50E-05,0.208823562,0.15473789,0.002325707,0.036706354,0.015053599,20.89033508,0.025241081,33,2022/8/6 7:13,,
2.50E-05,0.209877104,0.163541302,0.001777575,0.032143474,0.012414755,19.9656086,0.025229642,33,2022/8/6 7:13,,
